Location,temperature,humidity,ph,rainfall,label,price,Price_Date
Antharam,28.56212158,83.24855855,6.935804256,56.48265193,Mung Bean,948,22-Nov-11
Bonthapally,27.53592929,85.5701901,7.196774236,53.01899249,Mung Bean,904,23-Nov-11
Dacharam,29.68361658,87.93598094,6.990095452,41.82490236,Mung Bean,1043,24-Nov-11
Domadugu,28.14448546,82.1193047,7.064782138,46.75690086,Mung Bean,1191,25-Nov-11
Gummadidala,29.53037621,86.73346018,7.156563094,59.87232071,Mung Bean,1229,26-Nov-11
Kanukunta,27.88352946,86.45147631,6.364967184,44.64407105,Mung Bean,1271,27-Nov-11
Kothapally,28.22471276,82.35916228,6.428054409,44.01206619,Mung Bean,977,28-Nov-11
Lakshmapur,29.008124,84.96089355,6.664187809,45.91011391,Mung Bean,1379,29-Nov-11
Mambapur,29.75538903,86.45193297,6.637677489,37.54602719,Mung Bean,1202,30-Nov-11
NALLAPALLE,29.78416743,85.16906976,6.79385576,40.77872823,Mung Bean,677,01-Dec-11
Nallavally,27.8640132,80.4513142,6.852884643,42.83053902,Mung Bean,287,02-Dec-11
Pyaranagar,27.11026483,84.96771717,7.121571293,51.52617423,Mung Bean,226,03-Dec-11
Akwanchaguda,27.11030369,83.64274107,6.883308033,49.11964582,Mung Bean,6,04-Dec-11
Borpatla,28.95451232,89.07866095,6.421271178,57.65901369,Mung Bean,12,05-Dec-11
Chandapur,29.21780035,87.93724219,6.54450214,43.1386631,Mung Bean,13,06-Dec-11
Cheekumaddur,28.7420098,85.81675947,6.452006451,48.54598575,Mung Bean,17,07-Dec-11
Chintalcheru,29.65021184,80.29868321,6.489259136,56.76278363,Mung Bean,15,08-Dec-11
Devalpally,27.23924995,86.404241,6.713410626,37.31236904,Mung Bean,155,09-Dec-11
Doultabad,28.95172351,81.67085323,6.510840928,56.51103293,Mung Bean,427,10-Dec-11
Govindarajupally,28.18837136,82.60629652,6.287380117,37.01110438,Mung Bean,364,11-Dec-11
Gundla Machnur,28.30041493,86.20681554,6.86308576,50.47333854,Mung Bean,455,12-Dec-11
Hathnoora,27.89636126,88.71782287,6.78415271,57.79863368,Mung Bean,662,13-Dec-11
Kasala,28.6899851,87.50436797,6.769415888,44.56598352,Mung Bean,1118,14-Dec-11
Kodapak,27.8262623,88.73100226,6.320768488,56.68833819,Mung Bean,979,15-Dec-11
Koniyal,28.70562673,81.59200689,6.705008504,59.87065439,Mung Bean,1027,16-Dec-11
Lingapur,28.6362812,84.61431076,6.790736339,48.48319335,Mung Bean,948,17-Dec-11
Macherla,28.28511547,88.4393979,7.130278657,48.56690235,Mung Bean,1071,18-Dec-11
Madhura,27.60887393,86.13316408,7.012740397,43.80041104,Mung Bean,1231,19-Dec-11
Malkapur,28.60901145,86.99495766,7.155685016,36.94616965,Mung Bean,1134,20-Dec-11
Mangapur,29.24598976,84.80084105,6.991242362,53.43228915,Mung Bean,1128,21-Dec-11
Nagaram,28.62911222,89.1148059,6.218923893,50.49913241,Mung Bean,980,22-Dec-11
Naguldevpally,29.57329479,88.07505524,7.199495368,45.04467075,Mung Bean,1229,23-Dec-11
Nasthipur,27.82684262,87.16679147,6.389882166,58.37249772,Mung Bean,1208,24-Dec-11
Palpanoor,29.8757015,83.14796296,6.623438282,40.12044158,Mung Bean,761,25-Dec-11
Panyal,27.33684386,88.50229102,7.033012777,51.09802625,Mung Bean,362,26-Dec-11
Reddikhanapur,29.83040388,89.30428305,6.32400451,58.86687093,Mung Bean,96,27-Dec-11
Royyapally,28.2753171,82.76020821,6.397636709,56.04995423,Mung Bean,2,28-Dec-11
Sadullanagar,29.86860065,85.99127934,6.401455706,58.41394143,Mung Bean,3,29-Dec-11
Seri Sirpuram (DP),29.5888162,89.9939693,6.904587016,54.96121262,Mung Bean,10,30-Dec-11
Shairkhanpally,28.07219563,82.9116472,6.478557136,49.61865305,Mung Bean,14,31-Dec-11
Sikandarpur,27.84026517,89.99615558,7.063022095,52.84626009,Mung Bean,11,01-Jan-12
Sirpuram,27.10818093,87.4512669,6.981758362,55.03723979,Mung Bean,61,02-Jan-12
Taherkhanpet,27.68515114,81.94268594,6.227134139,54.62243308,Mung Bean,80,03-Jan-12
Turkal Khanapur,29.34594634,85.60472562,6.232836962,59.03629954,Mung Bean,220,04-Jan-12
Yellammaguda,28.36319404,84.8593608,7.140437859,52.93031105,Mung Bean,476,05-Jan-12
Ananthasagar,27.65280218,89.80650642,6.459252023,56.52558045,Mung Bean,642,06-Jan-12
Bardipur,27.31372793,85.44815232,6.568795404,53.15223123,Mung Bean,688,07-Jan-12
Bidekanna,27.06909959,86.89934108,7.12851089,50.46746116,Mung Bean,571,08-Jan-12
Boppanpally,28.06642822,85.91625451,6.42937879,39.23831035,Mung Bean,509,09-Jan-12
Boregaon,27.73329078,81.13903037,6.248900919,44.17580911,Mung Bean,792,10-Jan-12
Chilapally,27.53632932,89.92908171,6.619891498,45.48591922,Mung Bean,679,11-Jan-12
Chilemamidi,29.66461594,84.28187572,6.377568542,56.09542002,Mung Bean,499,12-Jan-12
Chilkepally,29.9145443,85.85384444,6.415459592,41.39081525,Mung Bean,705,13-Jan-12
Devarampally,28.36363858,87.59810657,6.320662012,57.99524359,Mung Bean,768,14-Jan-12
Edakulapally,29.46416042,87.60890009,6.978400282,43.15411472,Mung Bean,519,15-Jan-12
Edulapally,29.73013036,82.89166381,6.442335593,50.91511275,Mung Bean,564,16-Jan-12
Gangapur,27.46852989,87.17649,6.323969079,43.78420984,Mung Bean,738,17-Jan-12
GINIAMARPALLE,27.77076285,87.09979549,6.402926221,49.50812624,Mung Bean,536,18-Jan-12
Giniyarpally,29.12939524,88.48312598,7.085982325,36.45012824,Mung Bean,427,19-Jan-12
Guntamarpally,6.323969079,89.89593328,6.698574085,37.45680611,Mung Bean,44,20-Jan-12
Islampur,28.88078945,86.94206817,6.594739424,53.79732545,Mung Bean,28,21-Jan-12
Jeerlapally,28.14720892,83.8001509,6.647965508,6.323969079,Mung Bean,31,22-Jan-12
Jharasangam,29.89129144,80.14487166,7.120032489,54.7960127,Mung Bean,11,23-Jan-12
Junegaon,27.41503453,80.98004661,6.91380932,40.53173216,Mung Bean,46,24-Jan-12
Kakkerwada,29.27308605,89.4875022,7.073048264,50.9246554,Mung Bean,16,25-Jan-12
Kamalpally,29.65296893,88.48587386,6.5304707,56.01913159,Mung Bean,68,26-Jan-12
Kappad,28.44524991,82.67639542,6.684381357,58.18713162,Mung Bean,155,27-Jan-12
Kollur,27.96235681,83.97586797,6.581351374,48.9366954,Mung Bean,441,28-Jan-12
Krishnapur,29.25649321,81.97952224,6.86483915,42.02483277,Mung Bean,772,29-Jan-12
Kuppanagar,28.36291385,88.00989267,6.487124217,43.05130077,Mung Bean,754,30-Jan-12
Machnoor,27.62749466,86.49366929,6.605733068,39.26137642,Mung Bean,989,31-Jan-12
Medapally,28.66086349,86.12194568,6.860602782,50.01534317,Mung Bean,1024,01-Feb-12
Narsapur,29.2114218,87.11497805,6.41874299,51.53848218,Mung Bean,1308,02-Feb-12
Potpally,29.40889385,86.16063492,6.365513634,53.35486977,Mung Bean,1308,03-Feb-12
Pyarawaram,28.02952623,84.8845732,6.556372966,36.12042927,Mung Bean,1351,04-Feb-12
Rampur (DP),28.08657178,80.35005927,6.760694228,38.14476781,Mung Bean,1529,05-Feb-12
Sangam [Khurd],29.16174608,80.28038146,6.715276663,40.16545979,Mung Bean,1490,06-Feb-12
Siddapur,29.8596912,80.03499648,6.666380512,50.66487502,Mung Bean,1342,07-Feb-12
Tummanpally,29.06631494,83.6869203,6.626629798,43.95183726,Mung Bean,1370,08-Feb-12
Vanampally,27.38538997,88.66663953,6.702772465,58.29933073,Mung Bean,1452,09-Feb-12
Yelgoi,27.93034941,85.42058715,7.011030515,43.25095608,Mung Bean,1382,10-Feb-12
Amdoor,29.2808618,81.8009244,6.890156495,44.47427436,Mung Bean,1228,11-Feb-12
Bollaram,28.9973145,83.78911515,6.821747052,59.84499208,Mung Bean,225,12-Feb-12
Chetlapotharam,27.92678579,86.5543196,7.183189922,43.4826194,Mung Bean,8,13-Feb-12
Gaddapotharam,28.5474135,88.9570454,6.27258822,49.4897245,Mung Bean,71,14-Feb-12
Jinnaram,29.36488409,89.1886954,6.679127482,48.30159325,Mung Bean,3,15-Feb-12
Khazipally,28.56149805,83.63802195,6.689825155,41.013132,Mung Bean,4,16-Feb-12
Kistaipally,28.43683487,87.91332682,6.583381939,43.12063289,Mung Bean,34,17-Feb-12
Kodakanchi,28.79728147,80.45744422,6.725551062,44.30070517,Mung Bean,62,18-Feb-12
Madaram,28.7275267,89.12760359,7.069747814,58.52974279,Mung Bean,527,19-Feb-12
Mangampet,27.95639663,83.52706038,6.921993878,43.25726752,Mung Bean,1060,20-Feb-12
Nalthur,28.17458662,83.69659318,6.770955317,37.2464655,Mung Bean,1196,21-Feb-12
Ootla,28.77653519,86.69133979,6.983130466,56.12443206,Mung Bean,1459,22-Feb-12
Palem  (DP),28.438097,83.48991368,6.267684328,52.55469976,Mung Bean,1256,23-Feb-12
Puttaguda,28.97274022,60.50275586,4.800908436,186.5498269,Tea,1138,24-Feb-12
Sivanagar,21.61299778,56.89640445,4.919827153,201.1799222,Tea,1036,25-Feb-12
Solakpally,26.71554771,56.28765802,4.993036384,151.3875598,Tea,1214,26-Feb-12
Vailal,27.36559349,62.74215557,4.606762414,192.9191932,Tea,858,27-Feb-12
Bachepally,21.00527346,60.77131372,4.772296297,230.6059422,Tea,1181,28-Feb-12
Bibipet,28.87307446,58.33021692,4.519362251,239.3774182,Tea,1238,29-Feb-12
Fathepoor,25.25360803,62.32168144,4.937445982,238.5986386,Tea,1120,01-Mar-12
Kalher,23.29235578,56.92431128,4.619441417,229.8478065,Tea,965,02-Mar-12
Khanapoor (B),27.16935877,61.43782383,4.586794581,168.5259941,Tea,1088,03-Mar-12
Khanapur (Kadeem),22.06389813,64.90015786,4.587211525,155.4178681,Tea,977,04-Mar-12
Krishnapoor,27.64363393,61.78526032,4.789560952,211.4984132,Tea,899,05-Mar-12
Mahadev pally,21.77257982,57.36551598,4.852144255,164.8080603,Tea,567,06-Mar-12
Malharpur  (DP),21.14788645,60.59493367,4.538276284,242.7375694,Tea,259,07-Mar-12
Mardi,6.323969079,62.80335017,4.52906137,207.9346869,Tea,3,08-Mar-12
Masan pally,23.49211409,55.50981676,4.571921666,6.323969079,Tea,1,09-Mar-12
Meerkhanpet,21.9348235,63.90516342,4.832617563,249.4180906,Tea,1,10-Mar-12
Mungepally,24.0028517,64.15172749,4.585519314,205.6436271,Tea,2,11-Mar-12
Nagdhar,23.03270612,58.77109509,4.688463852,243.5264931,Tea,26,12-Mar-12
Ramreddi Pet,23.34008469,62.36487289,4.640843481,190.8030418,Tea,48,13-Mar-12
Raparthy,25.69642083,64.47737389,4.804786385,248.6454371,Tea,445,14-Mar-12
Arutla,22.50457269,61.89100336,4.903372634,245.8787983,Tea,716,15-Mar-12
Byathole,26.14390845,63.48370129,4.559542615,165.9686138,Tea,1028,16-Mar-12
Cheriyal,25.80495055,55.00985779,4.789734437,220.2481622,Tea,925,17-Mar-12
Chidruppa,26.66413203,61.00949554,4.524595296,195.2644515,Tea,984,18-Mar-12
Eddumailaram,26.1454261,63.23452521,4.669570248,235.3354816,Tea,905,19-Mar-12
Erdanoor,24.16451828,56.79991063,4.921436311,235.9374819,Tea,818,20-Mar-12
Indrakaran,21.65594823,61.76715279,4.655763696,241.5411477,Tea,844,21-Mar-12
Julkal,22.35753322,56.8091977,4.735721002,151.5420229,Tea,805,22-Mar-12
Kalvemula,21.96202221,62.1370184,4.859898552,247.9849425,Tea,1000,23-Mar-12
Kandi,21.10407321,57.50157537,4.971982923,243.6025436,Tea,1166,24-Mar-12
Kashipur,27.44758956,63.69135557,4.658126343,218.3234174,Tea,1431,25-Mar-12
Koulampet,21.68623299,55.48736922,4.5025967,156.5019951,Tea,964,26-Mar-12
Makthaalloor,23.37388862,56.70918388,4.97103203,210.8450939,Tea,798,27-Mar-12
Mamidipally,21.97467801,55.14035851,4.636239117,155.5288113,Tea,1027,28-Mar-12
Topgonda,22.96228267,56.04805635,4.918981763,156.1374967,Tea,863,29-Mar-12
Utharpally,23.26790447,59.02050697,4.510646819,187.2409307,Tea,427,30-Mar-12
Babulgaon,22.24106122,62.85507946,4.553135524,244.6364888,Tea,212,31-Mar-12
Bhanswada,6.323969079,58.32292132,4.512978813,209.8447099,Tea,59,01-Apr-12
Bheemra,22.43163359,60.43807179,4.588707438,193.10972,Tea,37,02-Apr-12
Borgi Aurad,25.08481552,64.29997775,6.323969079,173.9597671,Tea,1,03-Apr-12
Chapta kalan,26.28259087,58.03195649,4.728712582,183.5504823,Tea,7,04-Apr-12
Chapta [Khurd],22.11748525,64.12712782,4.842597238,177.6582205,Tea,41,05-Apr-12
Chowkanpally,24.57238439,56.50279108,4.697892434,239.435644,Tea,52,06-Apr-12
Damaragiddi [Panchamahal],6.323969079,60.95161755,4.922258647,168.8599817,Tea,431,07-Apr-12
Degulawadi,21.72328562,61.19266527,4.848392144,164.9584071,Tea,561,08-Apr-12
Enkemori,23.34518123,55.7987668,4.84523927,207.0690528,Tea,679,09-Apr-12
Gajulpahad,25.7651492,55.18131159,4.562853017,181.3792303,Tea,836,10-Apr-12
Ghanpur,27.57410935,59.30493164,4.888876453,229.527211,Tea,1017,11-Apr-12
Jamgi kalan,26.74935754,57.82609505,4.604537632,186.2506936,Tea,895,12-Apr-12
Jamgikhurd,23.56110792,58.64932753,4.621923702,213.4530574,Tea,854,13-Apr-12
Kangti,26.09137527,62.17607087,4.941233385,6.323969079,Tea,1162,14-Apr-12
Murkunjal,21.31615361,63.99928025,4.5280571,216.1093103,Tea,839,15-Apr-12
Naganpally,26.62272203,62.55859662,4.922470856,181.1012809,Tea,1106,16-Apr-12
Nagoor [B],26.38807394,63.31950813,4.579477415,228.1585451,Tea,1162,17-Apr-12
Nagoor [K],25.32490809,55.66081535,4.633435925,246.4004033,Tea,1288,18-Apr-12
Ramathirath,21.54495141,55.0685244,4.938014641,221.6872243,Tea,1077,19-Apr-12
Rasole,6.323969079,63.70365465,4.844953467,185.2815085,Tea,998,20-Apr-12
Sidhangarga,26.16211094,61.97787559,4.911637119,227.9964223,Tea,1135,21-Apr-12
Sukalteerth,24.92053971,57.57147398,6.323969079,246.7881984,Tea,503,22-Apr-12
Tadkal,25.95045898,57.85413835,4.880839873,239.653142,Tea,491,23-Apr-12
Turkwadgaon,24.63301639,57.46002044,4.831051099,196.3929842,Tea,621,24-Apr-12
Valmoor  (DP),24.82876708,59.91018098,4.83559204,241.371506,Tea,142,25-Apr-12
Yampally,28.63272314,61.42790049,4.762332881,228.3346634,Tea,11,26-Apr-12
Badampet,27.88531124,64.56730457,4.562971903,236.1903173,Tea,1,27-Apr-12
Bilalpur,22.95649075,63.8120111,4.929663336,232.0792469,Tea,5,28-Apr-12
Chinthalghat,6.323969079,58.74017179,4.856532429,154.4017889,Tea,14,29-Apr-12
Digwal,25.81561019,61.37751661,4.907115439,170.8665609,Tea,30,30-Apr-12
Godgarpally,22.82587592,61.79043699,4.885462602,170.1582771,Tea,300,01-May-12
Gurjuwada,27.43109952,64.57668344,4.789136792,224.6921507,Tea,446,02-May-12
Kavelli,25.49583067,6.323969079,4.667711473,191.8480038,Tea,688,03-May-12
Khanapur,25.23330096,61.7974651,4.612578977,200.4758668,Tea,826,04-May-12
Kohir,25.37964719,58.53509654,4.967554099,155.8722042,Tea,768,05-May-12
Kothur Patti Digwal,24.49615147,55.39114587,4.9940762,244.9762415,Tea,683,06-May-12
Kothur Pattikohir,22.21957062,62.75839766,4.959787104,151.012989,Tea,734,07-May-12
Machreddipally,24.35912895,59.09236649,4.75307832,176.4064162,Tea,848,08-May-12
Madri,22.97874764,58.6037806,6.323969079,244.4469947,Tea,578,09-May-12
Maniyarpally,28.68448867,62.02982437,4.697778558,179.0622137,Tea,1226,10-May-12
Nagireddy pally,25.48662848,61.7437838,4.933758228,190.0583321,Tea,1373,11-May-12
Paidigummal,24.58711374,55.79821052,4.7956601,187.2205321,Tea,1279,12-May-12
Parsapally,27.16597098,58.21527912,4.750591271,153.199434,Tea,1171,13-May-12
Picharagad,23.14542227,63.21390458,4.510812068,174.9286235,Tea,1257,14-May-12
Pothireddypally,6.323969079,58.27703336,4.809708367,242.5840596,Tea,1464,15-May-12
Rajnelli,25.00948256,62.15526779,4.547006971,210.8341183,Tea,1411,16-May-12
Sajjapur,21.05138829,62.2083503,4.926585137,222.6514978,Tea,1347,17-May-12
Siddapur Patti kohir,21.60764431,62.21291774,4.826208676,223.1767951,Tea,469,18-May-12
Venkatapur,24.32719167,55.84027641,4.956920312,202.281286,Tea,112,19-May-12
Aliabad,23.17241347,57.27057336,4.966652074,191.6467782,Tea,4,20-May-12
Ananthasagar,25.52732531,60.54989237,4.529971744,248.3276786,Tea,3,21-May-12
Chimaldari Konapur,27.20376501,61.33330267,4.56939015,185.8214899,Tea,11,22-May-12
Gadimalkapur,27.18322079,56.97878739,4.584185032,222.5623406,Tea,14,23-May-12
Gangaram,22.33596032,62.21735425,4.960493019,202.7590728,Tea,47,24-May-12
Garakurthi,25.56004209,55.05834563,4.83529333,247.1716684,Tea,183,25-May-12
Girmapur,24.05775804,58.71079757,4.57072475,205.6346664,Tea,509,26-May-12
Gollapally,27.59571441,57.56746527,4.908469428,179.5213033,Tea,615,27-May-12
Goplaram (Kurd),21.27072766,57.31785638,4.557047544,198.6421842,Tea,956,28-May-12
Gunthapally,26.28182526,62.25823483,4.541489179,199.2348307,Tea,904,29-May-12
Haridaspur,22.98078406,61.52453952,4.849309052,155.1002465,Tea,983,30-May-12
Kondapur,26.20075207,64.98556519,4.619012059,188.0693552,Tea,1026,31-May-12
Kutubshapet,26.10860148,64.38723123,4.788282676,179.4804049,Tea,1121,01-Jun-12
Machepally,24.37323193,58.85450806,4.93413003,179.1352379,Tea,957,02-Jun-12
Malkapur,45.38352611,12.81876216,5.932240602,45.7523396,millet,1405,03-Jun-12
Mallepally,45.12259476,13.87064234,6.484499631,38.19865734,millet,1489,04-Jun-12
Mansanpally,41.83652013,13.37757959,6.959946447,48.42160918,millet,1215,05-Jun-12
Marepally,45.24994923,11.49326561,7.534578201,35.19431212,millet,1267,06-Jun-12
Mohammadapur,40.31763988,12.85586494,7.568202493,44.21309767,millet,1098,07-Jun-12
Munidevunipally,45.99873995,13.10201951,6.76920064,37.96716357,millet,1285,08-Jun-12
Saidapur,43.43755917,10.20357223,7.811359215,36.61361235,millet,1132,09-Jun-12
Terpole,49.51043695,11.22912477,6.700555932,48.49348171,millet,984,10-Jun-12
Togarpally,43.30667836,11.77588145,5.783503945,39.10973483,millet,445,11-Jun-12
Athimial,45.19657149,12.2158747,7.050946209,41.83810956,millet,54,12-Jun-12
Badalgaon,41.1918356,14.48979781,5.973094368,38.99785201,millet,7,13-Jun-12
Bellapur,43.34991463,13.70360342,7.571945841,42.97811956,millet,12,14-Jun-12
Borancha,49.87673602,15.49100816,6.912345828,39.40150564,millet,18,15-Jun-12
Danvar,40.44240021,11.93478976,6.144431259,42.85228483,millet,5,16-Jun-12
Davvur,43.06789439,15.35182165,5.950113412,48.81272971,millet,21,17-Jun-12
Dosapally,48.50763857,10.98982094,6.933461558,49.57322707,millet,61,18-Jun-12
Dudgonda,44.15239311,11.7520485,6.902881054,48.81060057,millet,150,19-Jun-12
Gatlingampally,43.4095322,13.02275209,7.682452698,48.53707635,millet,272,20-Jun-12
Islampur,46.46106813,10.49877523,6.930533723,47.28103458,millet,527,21-Jun-12
Kamalapur,48.4240046,10.09410906,5.699411827,45.34961336,millet,751,22-Jun-12
Magdumpur,47.80136389,11.19576631,6.429415662,44.93497124,millet,658,23-Jun-12
Maikode,47.31098623,11.84956674,7.778027395,44.36751704,millet,563,24-Jun-12
Manoor,40.42716839,14.11184194,6.194821258,41.60227033,millet,766,25-Jun-12
Nadigadda Hukrana,40.898423,11.44708224,6.789839515,44.7921064,millet,513,26-Jun-12
Pulkurthy,44.12226723,14.2759221,6.73398071,42.18667806,millet,716,27-Jun-12
Raipally,42.73357643,14.82902619,7.037725215,43.50850561,millet,702,28-Jun-12
Ranapur,40.20388328,12.20664416,7.992859092,45.95696539,millet,556,29-Jun-12
Shelgera,40.13607173,15.25265205,5.615310268,35.47153383,millet,429,30-Jun-12
Thornal,49.75607785,11.86226218,6.466714498,41.79590493,millet,371,01-Jul-12
Timmapur,43.93224402,12.37513875,7.872163956,43.79481255,millet,428,02-Jul-12
Tumnoor,44.04055886,11.06905071,6.95736224,48.27311688,millet,532,03-Jul-12
Usirkapally,49.61514501,15.33215292,5.731734188,39.78082213,millet,369,04-Jul-12
Yelgoi,40.39941626,14.146757,6.306972947,43.68493722,millet,156,05-Jul-12
Asadgunj,40.1546,10.57269602,6.076911641,40.21760436,millet,23,06-Jul-12
Auranganagar,44.06757102,10.65747963,5.635006473,35.4347949,millet,6,07-Jul-12
Dhanasiri,46.14731883,12.21381384,7.216420018,46.06744344,millet,7,08-Jul-12
Godgarpally (Patti Dhanasiri),46.42017709,14.91813537,6.700459205,40.96391853,millet,5,09-Jul-12
Gopanpally,42.96150158,13.20674411,7.445298773,44.89945087,millet,8,10-Jul-12
Gousabad,48.13355759,10.12391552,7.842984105,47.1163263,millet,14,11-Jul-12
Gudpally,44.29982099,10.08689038,6.842972154,48.08258327,millet,35,12-Jul-12
Ippepally,44.08530559,14.98193344,5.809661553,38.89011641,millet,176,13-Jul-12
KhanJamalapur,41.27589067,11.3517338,6.432162184,40.44662963,millet,242,14-Jul-12
Madgi,49.08184524,12.21658122,7.060679689,48.8217795,millet,432,15-Jul-12
Malkapur [Jadi],44.67292003,15.39053375,7.926295426,41.67104849,millet,454,16-Jul-12
Mannapur,46.55001415,12.14300827,6.595995311,49.42205338,millet,640,17-Jul-12
Mogudampally,44.22336093,13.75835809,6.290580352,40.70878489,millet,652,18-Jul-12
Parvathapur,46.77775839,15.22339767,6.725589656,39.41925519,millet,846,19-Jul-12
RAIPALLE,45.6374671,11.19524988,7.341612619,36.522037,millet,838,20-Jul-12
Raipally [ Patti Dhanasiri ],40.20716241,15.23034852,5.998226799,43.46383783,millet,1070,21-Jul-12
Sarjaraopet,41.77277819,13.99342761,5.739825857,47.73897129,millet,1196,22-Jul-12
Allapur,42.734953,10.92249557,7.807061597,39.24284556,millet,1259,23-Jul-12
Antharam,45.10663268,10.62509408,6.403198628,46.87113258,millet,820,24-Jul-12
Beloor,41.48692887,14.39693316,5.723148495,45.35455961,millet,953,25-Jul-12
Bhusareddipally,40.48200586,13.15089404,5.915422023,38.04847719,millet,1058,26-Jul-12
Bodapally,49.28474862,13.36601682,7.756610886,47.96847506,millet,878,27-Jul-12
Bodishetpally,41.52268511,11.82784658,7.157569534,39.98271574,millet,842,28-Jul-12
Budhera,41.72885654,15.24298284,5.626288256,43.62701068,millet,300,29-Jul-12
